id,text_to_label,label_thien,label_kiet,label_huy,label_majority
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE4NDQyMzY0Nzk2Mzc4ODM=,"<person> chuẩn, ở đâu cũng có người này người kia, nhưng bắc kỳ là cái gì đó không thay đổi",2,2,2,2
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfNzc5NzI5NjU0ODk4NzM2,<person> hải phòng ngày mất em,0,0,0,0
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzI4MzcxNTQwNDMxMzA3Mjc=,nghĩ mà xót xa cho các bác cựu chiến binh,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE0OTI1MDM4NDIwOTY1MjA=,như vậy mà cũng làm được.,0,0,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEzODk2ODI2Mjg5MjU5NDE=,bữa nay khó hiểu thật cái gì mà cầu hôn rồi về choi kiểu gì đây,0,0,0,0
864bbd9329d0,cho nó đi tù lâu cho nó mất thanh xuân cho nó đau khổ trong tù vài năm chứ bắn bỏ thì nó dễ quá,2,2,0,2
6bf372e84feb,giờ việt nam sao toàn còn nít lỏ không vậy,1,1,1,1
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzI0MTY2NzI4OTg3MTY0ODg=,loạn não,1,2,1,1
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzgyMTIyMTM5MDYxMDA2OQ==,mẹ gia mất net,1,2,1,1
1526f57067dc,địt mẹ cho không tao cũng không thèm. toàn bọn ngu,1,1,1,1
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE4MTAwNzc4OTY1MzM5NTE=,mẹ loại vô học,1,1,1,1
a97a37af159b,khổ tao đến giờ không biết 2 thằng này là đứa nào,0,0,0,0
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTExMjcxODUwMDU3NTMyMg==,<person> luôn đi,0,0,1,0
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfMTcyMDc5MTk1NTI5NTg4MA==,hải phòng ngày mất xác,2,2,2,2
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTQwNjgzMTM1MDk4MDIzMA==,"mình không biết trong gia đình, cuộc sống của họ, nên mình không khoán xét, mỗi cây mỗi cành, mỗi quê mỗi cảnh, ₫ôi khi cuộc sống vợ chồng, có rất nhiều lí do, mà người vợ, hây người chồng, quá vô tâm nên khi đối phương gặp người thật sự thương quan tâm, lo lắng, chia sẻ, thì đối phương sẽ xa ngã, có chồng nghèo không đáng sợ, mà sợ gặp thằng chồng vô tâm,",0,2,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTg3MTg5NjU3Mzc0ODk1Ng==,ôi đàn bà,1,2,2,2
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTc2NjkxODM4NzMzMjY1Ng==,"<person> cá nhân khác không nói đây bình luận trong bài quỳnh bei thì tôi nói trong phạm vì bà này thôi nhé, là bú fame rõ mà luận điểm thì không rõ ràng, sợ bản thân bị công kích nhưng mà lại đi công kích người khác ? xong còn đi phán “<person> tiếng anh độc hại “ trong khi bản thân cũng học ngành ngôn ngữ anh. và cái cho là góp ý đấy cho 1 người thầy thì vào ngày 20/11 có phù hợp không ? nên đừng có vô bài này kêu là huy con này kia nữa. vì cái bà này bả cũng chẳng đúng đắn gì đâu.",1,0,0,0
fa9b70a01182,rap như đang ngậm chim trong họng xin đừng thêm con lợn vào,1,2,2,2
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTE3NDA5NDM0MDgzNTI2MA==,nó địt sướng hơn làm tình sướng hơn thì nó trả không về đàn bà nó là vậy đấy,1,2,2,2
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzcyMTA1NjQ4NzU5NDI3MA==,ăn cả serie,0,0,0,0
2b690797c553,"vẫn là xử lứ như mấy vụ thông chốt gây thương tích khác thôi, luật có khung có quy định hết rồi.",0,0,0,0
0744ea288aad,cố ý giết người tăng này các cháu đi dài rồi,2,2,0,2
f9bf48866977,"<user> uầy và bạn đương nhiên cho rằng phần lớn người bắc là keo kiệt ích kỉ thích trộm cắp, bạn biết những người này cũng thuộc dạng không ai thích ở bắc không, mấy đứa giang hồ bố đời bị ghét kinh lắm, ăn trộm thì có mà bị đánh tập thể, tôi biết là bạn chưa ra bắc nên mới có suy nghĩ đó mong bạn hiểu miền bắc không như bạn tưởng tượng ạ và mình gặp rất nhiều người phóng khoáng, cũng gặp những người ăn chơi gia tài bạc tỉ chả còn cái gì, bạn vẫn đương nhiên cho rằng tất cả người miền bắc giống nhau sao",0,2,2,0
Y29tbWVudDo5Nzk2NDIwMzc2NjAxOTZfMTk0Mzk4NTc2MjY3NjU3Mg==,chúc mừng hạnh phúc,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODE0NTE3OTkxNTA5NzMz,vào trại mà nằm cho yên bây giờ nói có vẻ hiền từ thế hôm trước nói mạnh lắm thế,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTIwNTExMjIyNDc2NzQ1Mw==,tôi không biết đầu đuôi câu chuyện như nào nhưng tôi cảm giác vợ thà bị đánh chết còn hơn là không chịu về à. nếu vợ ngoại tình có khi cũng do từ phía chồng không biết quan tâm nên vợ cũng muốn tìm người khác yêu thương mình.,0,2,1,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE1OTc1MjM0NjQyNDU1NTc=,hai con tinh trùng khuyết tật,2,2,1,2
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzY4NjUzMTE0MzczNzM2OA==,bọn óc chí thật,1,1,1,1
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfNzg2Mzg0MTAzNzY2NTY3,<person> được để chết giống bọn nó à.,2,2,1,0
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMTMwMzY0MTExNzc3NjE2OA==,<person> bạn lại dẫn các em đi bậy,0,0,2,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzY2Njc3ODg1OTc3MDAzMA==,bắc kỳ lối sống rừng rú,2,2,1,2
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzI0MzMzNzAxNTE2MjU4MDMw,mấy chó này làm ngập này,1,1,0,1
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjE0NzU1NTQxMjQ0MTQ1MQ==,"chặt 3 khúc, cho vào thùng xốp rồi cho ra sông mê kong",2,2,0,2
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTM1NTYzNjU4OTQ3NDUzNQ==,"trời, cái loại ngoại tình thì bỏ thôi tiếc gì không biết",0,0,0,0
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzExOTI2OTQ3MDIyMTcxODA=,mua 2 miếng xoài với mấy miếng mận ở phố đi bộ 100k này,0,0,0,0
8ea49c71262b,viết lời như đấm vào tiếng việt,1,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAzNDk2MTkxMDY0MTA2Ng==,dân miền nam không nhận lời xin lỗi của mày nhé. vì dân miền nam vẫn chưa biết bố mày là ai .,1,2,2,2
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDAyMzQyODk3NDYzNjQ2OQ==,"nhiều người đâu mà nhiều, chửi cả miền nam kia mà",0,2,0,0
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzI0MDI4MTU4ODY3MjM3ODk=,nữ sinh đi xe sh.,0,0,0,0
eda234ab2e8b,2 em với xe có bị gì không vậy,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEyODE3NDAyMzY3NDMwMjU=,mv này tầm 120gb không mọi người,0,0,1,0
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzczNjQxNTEwMjE5MTI2OA==,"những thành phần này nên cho nó dựa cột, kịch khung phạt, phá nát cả tương lai của người ta",2,2,0,2
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc5NTM0Mjg5NjI4NzU3Mg==,"người ném rác, người quay phim, người cười cười nói nói, đúng là cả lũ vô ý thức.",1,1,1,1
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzYyNjQ4NjMzNzExNDYxNA==,cho vào bóc lịch là ngoan ngay,0,0,2,0
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzE3ODMzOTE0NDU4OTQzNzE=,chắc không được học lịch sử,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE0MzgzMDgxMzczNTg4MzA=,<person> là dân bọ không nhận ra à thằng nam cẩu đần độn,2,1,1,1
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjQzNDQzOTU4MDg1NzM0NTI=,lời xin lỗi muộn rồi con,0,0,0,0
73cf8fbe3369,"đúng mấy thằng ăn cháo đá bát, suốt ngày chửi miền bắc trong khi quên rằng những người lính miền bắc đã giúp giải thống đất nước, chỉ vì dân miền nam bị git rất nhiều nên sinh ra tư tưởng ghét miền bắc",2,2,0,2
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAwMDYxNzY2NzM1NTEyMw==,mày chửi cho đã rồi bị mấy anh công an hỏi thăm rồi làm bộ nhỏ giọng nếu không bị vịnh liệu mày có xin lỗi không,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzYzODA4MTIxMjE5NTEwMA==,<person><person> đi dong mv body shaming,0,2,0,0
05d6d5a860ac,khuyên anh em bỏ thuốc lá còn mình chơi sisa rồi còn khuyên anh em đi nghĩa vụ trong khi mình trốn nghĩa vụ đúng mộ xum xuê,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMzEyMjM1ODQ0NDYwNzEzOA==,"<person> li vậy khi cả 2 đồng ý, còn đơn phương ly hôn cần thời gian để được công nhận, đã không mún ở với nhau thì dọn ra ở riêng trong thời gian chờ đơn phương ly hôn. em xin hết ạ.",0,0,0,0
faada7dd8f2e,mẹ lũ ngu tụi nó tự đạo diễn để lừa đảo vậy mà cũng có nhiều đứa đâm đầu vào,1,1,1,1
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzgxNjcxNzMzNzQ1MDI0NA==,<person> nhìn thì không đến lỗi nào mà thốt ra 1 câu kém quá vậy anh trai. ở đâu cũng có những loại kém ý thức và nói những câu ngu vậy đó,0,1,1,1
fcfd0b0df71f,"có gì vui, ngáo ngơ à",0,1,0,0
ebabf1537cde,loại mất dạy này thì dại luôn cả gia đình nó,1,2,0,2
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTMzNDIxNDM0ODE1OTYxOQ==,ông em này lụy tình quá,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE0NTU0OTYzOTU3NzA1MjU=,nhạc này nặng,0,2,2,2
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE5MTI0NzUxNTI5NzkzOTc=,nhìn poster mv đã không đủ dung lượng máy để tải vì quá nặng-),0,0,2,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzExMDI5NjM4ODEzMDA3MDA=,<person> bảo sao diu túp tôi nặng thế thì ra là cnay,0,1,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEyNzQzNDE2NjA1ODIwMTQ=,văn minh được nhập khẩu,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjAxNTIxMTMyOTMxNTEyOA==,không xin xo gi ca,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzIwNjI5MDM2NDQyNDEyNTU=,<person> <person> thua,0,0,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyMTYwNTkxNzMyOTM1MDY=,cũng khó xử cho đấng sinh thành nhỉ?,0,0,2,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzE1MjQwMTc0MzAzNTU4,giải tán,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzY0MDgwMzc0ODU3NjA3Mg==,fan quay lưng lại thôi có gì đâu,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNjc3NjA5NTk1NDA0NzEy,loại mày phải vào tù,1,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTgxOTg3MTA2MjIzMDk3Nw==,<person> ông con trai mình đã làm thì phải có can đảm nhận tội đi. đừng mở <person> lỗi nghe ngứa tai lắm.!,0,1,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMjYzMzUzNDgxMDM0NDExOA==,bỏ nó đi . nó không xứng đáng với ông em đâu .,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODM1MTk5MTc1NzU5ODEw,<person> luôn theo,0,2,2,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwMzIzNzA4OTkwMzE1OTM=,<person>  tự đâm kim,0,0,0,0
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMTI4OTg3OTA0NTkzNTkzNQ==,<person> nói thằng kia,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzI3NTAyNjgyOTM1NDU1,<person> thì phát hiện rồi thì về ngoại lq gì về đó song ra toà vừa không sảy ra án mạng vừa ly hôn được là xong,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzE2NzY5MzI5NDk2NjM1NDY=,gìa mắt dại,0,1,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyODc2OTQxNzk3MzAzODk=,"nếu mọi người không thích hai người đó đừng nên nói họ như vậy đừng nên xúc phạm họ có khi sau này con cái của mấy chị sẽ bị như vậy rồi anh chị sẽ biết nhé vì xã hội này chấp nhận người đồng tính yêu nhau rồi , mà nói phải biết trên biết dưới đấy",0,2,2,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0MTYyOTE1Nzk1NjExNjI=,người ta lấy nhau để sinh sản còn đôi này lấy về làm gì vậy? mà quan hệ kiểu gì được,2,0,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY3MTEzNDkyOTE3NDgzMA==,<person> có buồn không anh,0,0,0,0
fb5a9df5d86e,vào nó ám thương thả về chết hồi nào không hay,2,2,0,0
Y29tbWVudDoxNjY0NjQ4OTIxNjA0MDUxXzM3NDAwOTMwMTI5NTY4NDM=,"xem đi xem lại cứ khóc thôi . khóc thương các bác, có học mình thua xa những con khác",0,0,0,0
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNjk4NDc4ODQ5MzEwMzIw,đang dừng đèn đỏ tự nhiên được thanh niên quỳ trước mặt,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE1MDkwNzA0MjA0NTM3MzE=,"chỉ cần bạn không biết ngại, thì người khác sẽ ngại giùm bạn",0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNzE4NDEwMDQ3OTQxMjE5,cứ ông ông ấy rồi xin lỗi là xong à vào trại mà sám hối làm gì làm phải nghĩ đến người mà nứt háng rặn ra mình ấy con ạ,2,0,0,0
800b5aeb73de,như này có phải là việt nam cũng sẽ thất thủ trước cái gọi là tự do giới tính không,0,0,2,0
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzkyNDkxOTIzNzE3OTk4NDQ=,thầy ơi em bị đúp là do cảnh sát giao thông không cho em thi,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzExMzc5MTUxNzgyMTUwMzg=,<person> ok,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzczMjkzMzgyMjkzMTY2Nw==,tly đè bẹp last night,0,0,0,0
c350e516f2b9,xã hội giờ điên thật rồi bỏ tien ra đi xem cái giống này làm gì nhỉ,1,0,1,1
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzQxMDY3NTI5ODk1NjI4MjY=,cố tình chặt chém cứ cho đi tù nửa năm là chừa hết,0,2,1,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzIyNzA5ODE5OTk5NzE2Mzg=,trất vãi lồn band này đợp hịt với quốc kang,1,1,1,1
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE3NjQ2MTk4Nzc3NzY1OTc=,<person> tôi thấy mày phải thấy,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEwODg0MjQ5ODM0NjI0NTg=,<person> nói vậy nó ùa dô à,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODMxNzc4NjUzMTM5NTU5,<person> có mà nứng lồn  suy nghĩ thiếu chín chắn ! không làm chủ được bản thân và lý trí,1,0,1,1
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfNDA3NjgzMDM3NTc4MjQzMA==,thôi bị bắt giồi,0,0,0,0
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzE2MTkwNTAxOTg3NTEwNDg=,tử hình đi,0,2,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTcyOTI0NzE0Nzc0NDU1Mg==,<person> dơ,1,1,0,1
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEyMjM0NzYyMTU5NTkyOTA=,dầu ăn bao nhiêu cho đủ,0,0,0,0
73f64637fab1,"<user> nếu muốn người nam chấp nhận, nước ngoài thả cửa thì thay vì ngồi đối kháng thì hãy kêu gọi thay đổi văn hóa, tính cách đi bạn. chứng minh đó chỉ còn là quá khứ. có khói mà không có lửa thì hơi kì đó bạn. có thể bạn không làm gì nhưng ông cha có câu đời cha ăn mặn đời con khát nước là ví dụ điển hình đấy bạn.",2,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTM3MzkzMjEyMTEwMjEyNA==,họ không về chắc có lý do khác 1 là anh chồng chịu chơi như không chịu làm và trả bài đầy đủ còn thàng thứ ba đang lấy lòng nên chịu trả bài đầy đủ,0,0,0,0
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc0NDc5MTE5MTY1MDAwNg==,"nó mà đéo đánh tráo khái niệm thì đéo ai thèm nhắc, đi lên bằng thị phi rồi quay ra chối",1,1,2,1
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNzg4NzE5NjgwNjU0MzQ0,không thể chấp nhận lời xin lỗi này . đề nghị cho nó vào tù để nó sám hối .,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTIzNjc5NTIyODI1NzQwNQ==,nhìn mặt thằng này thấy láo rồi cho mày ở tù 10 năm mới vừa,0,0,1,0
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNjU5Mjg2NjgwNTE3NTQz,có thằng nào đi chưa?,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODYxMjkzOTY2NTgyMTgw,đánh chết mẹ con tiện nhân đi tiện. lôi về nó trả cho bố mẹ nó. con đĩ điếm. sao phải quỵ lụy như thế.,2,2,2,2
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzI2MDI0MTM2NTM0NzU4Mzc=,<person> dưng bị nhột hả bạn rõ ràng bà bán sửa lời giá niêm yết như vậy rồi có lẻ bạn cố tình không muốn nghe hay sao à,0,0,0,0
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzEyMzIwNTI5Njg4MDI2NzM=,"<person> lúc hỏi giá chắc phải ghi âm à, chứ tính tiền vẫn kê giá như thường",0,0,0,0
bab6b9bef7ef,trách con vợ quá tệ,1,0,1,1
7528c9402b14,<person> mẹ tôi sinh ở quãng ngãi,0,0,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE2Mjg1NzA1MjExMzc4OTA=,người việt nam bây giờ rất thông đạt nghĩa tình,0,0,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzEwNDE3NTI3MTEyNTY1MDM=,"kệ họ đi, tỷ lệ nam đang đông.",0,0,0,0
3ee379f458ac,1 tháng 155n lượt xem,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTI3NTA2MjkxNDY1MTEyNA==,nói tới mấy anh địt mẹ miền nam sợ lắm khỏi xin lỗi,1,2,1,2
f5718ef10123,"ý bạn là ông bạn vẫn còn dùng chữ ""bắc kỳ"" à? hoặc là ông bạn phân biệt vùng miền thật, hoặc là ông bạn quen dùng chữ đó rồi nên mới hay nói",0,2,2,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzI1NTk1MjAzNDEwNzI1Nzg=,vô ý thức quá bác ơi.,0,0,1,0
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzEyNTQ4NjI3OTk5OTUyMTc=,thật ra câu like hay diễn gì mặc kệ họ đi. quan trọng bà con được nhận đồ ăn cứu trợ là đuoc.,0,0,0,0
59fbd0304f1e,"tính ra nhà nước mình giỏi, họ quáng xuyến được nhiều nhưng dần nhiều cái ngoài ý muốn xảy ra. đơn giản như việc sinh đẻ, thì bọn chống phá cứ dựa vào việc mức sống cao, chỉ người nghèo mới đẻ, rồi nhà nước không lo cho nhân dân. toàn các tin nhảm, gây chia rẽ giờ thêm những việc như vầy, tình yêu ai cũng tôn trọng, nhưng thương mại hóa tình yêu rồi truyền bá thì đáng xem xét. nếu ảnh hưởng có thể dẫn đến những chiều hướng xấu làm ảnh hưởng đất nước",0,0,0,0
38d3920a2ea8, nặng quá không load được mv hay bị ăn rồi?,0,0,1,0
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzEzMTgxNzczOTI2MTg1MjQ=,trẻ bây giờ nó học thức có những nhận thức không có,0,0,1,0
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzE5MTAxOTc0MTY0NjUwNDU=,sao nhỏ con gái nữa mà 3 chứ không phải 2,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTU2OTQzOTk2NzgyMTQxNw==,lời nói của người chồng đau lòng người khác nhưng có ai nằm ở vị trí của người vợ không ạ,0,0,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTQyNTAwMTU3NTg1NzE2OA==,"cặp bồ kiểu này thì cặp làm gì nhỉ, chồng mất hoặc bỏ chồng lâu rồi thì cặp, nó vẫn sống và chưa bỏ nhau thì đi có ngày chết",2,2,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc1NTA5NTgzNDA5MzgwMA==,"nhập cư , không phải dân địa phương.",2,0,0,0
50a3b546c0dc,nhạc như căc,1,1,0,1
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc4MTk1NTU5MTAzNjg1MQ==,vote xoá nhạc,0,0,0,0
7f402acedcd7,đồng ý quan điểm,0,0,0,0
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTE0NTcwMDQzNzU0ODI4Mg==,<person> thôi tóm lại là ghen ăn tức ở với người ta thì nói không phải dậy đời đây,0,0,0,0
0bf21fbece17,"vì một số bộ phận người dân họ kêu ca rằng công an quá mạnh tay , đánh dân , hành hung không chuyên nghiệp , người nhà kiện bla bla .",0,2,0,0
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNDcwMDEzMDQ1MDIxMzY1Mg==,chị cũng ngon còn không đập bà. mà bà cũng không chịu. thôi tôi chịu à.,0,2,0,0
Y29tbWVudDoxMjIxNDUzMjM4NDA3NzE1OTBfMzg2MDI5NDk3NDI3MDE1NA==,<person> quen quen bạn nhỉ,0,0,0,0
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjUzODkwNjExOTA2ODY1Nzg=,con chó này đã được các chú công an tiêm vắc xin phòng dại rồi nó đã bớt cắn càn cắn bậy,1,2,1,1
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNzkxOTEyODc2MjkwODA=,hết mẹ 5gb để load cái mv này,1,1,2,1
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzc1NjExMzY3NzM2MTA3MA==,"<person> ai cũng như loại này thế giới diệt vong, không cần bơm nguyên tử",0,0,0,0
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzEwMjQwNDI2Mjk1MzE4ODI=,vượt quen rồi nay đổi giá cái nhớ đời liền,0,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzc2OTc2NjgzOTMxOTI5Ng==,người miền nào,0,0,0,0
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTYwNzgxMDU5NzA1MTYxNw==,lắc đít tiếp thôi <person> ơi,0,1,0,0
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzIxMjE0NzE3MTE2MDAxMzY=,<person> cưới vợ thôi em,0,0,0,0
04dd04a95aad,"chống người thi hành công vụ… chuyến này ba mẹ không phải lo cho nó nữa rồi,",0,0,0,0
5cff3d26076f,tôi là tôi chúa ghét bọn này luôn chứ tôn trọng gì,2,0,0,0
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzY3NTQ1MTMzODI2MTI1MA==,<person> nó đem cái văn hóa ấy vào làm bẩn cái thành phố của người ta . nói ra lại bảo có người này người kia cho mà xem,2,0,0,2
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfOTA5NTk4MzQxNzM1Mjgy,xấu quắc à cái đéo ngựa ơi,1,1,2,1
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTYxMzczODU1NjI2MDUzOQ==,"<person> địt mẹ mày , không đuổi thì kêu không đuổi, đến lúc đuổi bắt chúng nó ngã xuống đường cũng kêu , phải thế nào mới vừa lòng đây .",2,1,2,2
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzc1NDU4NDg5NzYzMTM4Mg==,<person> thằng gay lỏ này,2,2,2,2
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzg2NjIwODE1ODc3MzYzNw==,"nín đi em, bọn anh ở đây mới mùng 2 mà chắc tính đểm cũng trên trung bình rồi em à",0,0,0,0
